Malaysia,MYS,"Population ages 15-64, female",SP.POP.1564.FE.IN,2026211,2086740,2151327,2220916,2296228,2377137,2454449,2540767,2632613,2724299,2813076,2920365,3019864,3116776,3219456,3331991,3448391,3575984,3712256,3849443,3981383,4109473,4230097,4344429,4458609,4577990,4711727,4855448,5009829,5170752,5333773,5502454,5669178,5836825,6010783,6194393,6385999,6589500,6802557,7020869,7241621,7444018,7654206,7874868,8107310,8348552,8566493,8804775,9056093,9309328,9556239,9809958,10036945,10246893,10452367
Malaysia,MYS,"Population ages 15-64, male",SP.POP.1564.MA.IN,2141660,2195453,2250937,2309670,2373785,2443998,2516521,2597595,2683893,2769916,2853019,2952543,3043399,3130919,3224020,3327687,3436874,3559882,3693920,3830497,3962661,4088983,4208760,4324042,4442310,4569958,4730145,4902938,5087426,5276703,5464030,5644069,5817749,5990256,6170142,6362627,6571102,6792337,7021410,7250846,7476286,7673705,7879191,8095377,8321003,8549987,8724963,8911674,9110209,9315951,9522242,9737824,9930392,10108504,10284981
Maldives,MDV,"Population ages 15-64, female",SP.POP.1564.FE.IN,23080,23503,23962,24443,24948,25489,25956,26475,27054,27715,28466,29113,29873,30739,31698,32740,33746,34865,36082,37373,38713,40111,41501,42918,44426,46044,47450,49069,50822,52622,54439,56317,58262,60297,62479,64836,67329,69938,72699,75625,78716,82096,85563,89086,92605,96069,99389,102634,105784,108841,111801,114594,117330,119958,122456
Maldives,MDV,"Population ages 15-64, male",SP.POP.1564.MA.IN,29939,30240,30594,30944,31228,31429,31276,31020,30789,30746,30988,31938,33238,34775,36387,37968,39051,40133,41243,42420,43689,45043,46425,47840,49306,50817,51778,52884,54078,55278,56470,57706,58923,60203,61682,63441,65763,68345,71157,74104,77119,80278,83412,86558,89764,93042,96269,99550,102825,106003,109027,111855,114543,117074,119486
Mali,MLI,"Population ages 15-64, female",SP.POP.1564.FE.IN,1481040,1491935,1503775,1517343,1534499,1556124,1566104,1582021,1602871,1627133,1653945,1669931,1690714,1715145,1742368,1771934,1788426,1808964,1833291,1861381,1893284,1916427,1944956,1977166,2011279,2046366,2062611,2081103,2103342,2131253,2166303,2210384,2263377,2323532,2388829,2457835,2518532,2585004,2656713,2733245,2814648,2892868,2977459,3068142,3164695,3266706,3359864,3460177,3566272,3677063,3792076,3892832,4000685,4115524,4237388
Mali,MLI,"Population ages 15-64, male",SP.POP.1564.MA.IN,1514245,1519253,1524794,1532085,1543514,1560224,1565105,1576541,1593525,1614386,1638166,1651352,1669645,1691749,1716593,1743595,1755768,1771615,1791139,1814614,1842270,1860608,1884594,1912219,1941225,1970417,1975086,1981125,1991069,2008067,2034446,2079005,2134511,2198754,2269001,2343333,2409914,2482598,2560888,2644517,2733704,2820726,2914611,3015161,3122298,3235708,3339995,3452269,3570711,3693691,3820375,3927355,4041094,4161565,4289106
Malta,MLT,"Population ages 15-64, female",SP.POP.1564.FE.IN,90937,91549,92916,94804,96741,98076,98712,99113,99275,99222,99569,100765,101483,101974,102447,103786,104549,105341,106846,108171,109317,109844,111910,113119,112700,114191,115864,116193,116632,117439,118529,119488,120810,122328,123764,124809,125855,126859,127683,128381,129216,133107,133932,134508,134955,135152,135494,135670,136103,136477,136288,136612,137279,138129,139045
Malta,MLT,"Population ages 15-64, male",SP.POP.1564.MA.IN,81249,80944,81459,82560,83776,84520,85662,86586,87305,87863,88817,90386,91512,92434,93326,94974,96016,97074,98779,100322,101704,102593,104967,106592,106730,108713,110766,111529,112390,113583,115032,116235,117788,119529,121189,122475,123789,125054,126126,127071,128152,132406,133816,135248,136859,138566,140443,141949,143343,144221,144082,144117,144469,144970,145505
Marshall Islands,MHL,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Population ages 15-64, female",SP.POP.1564.FE.IN,235410,240545,246484,252997,259782,266712,273137,279853,286951,294628,302982,310872,319535,328891,338801,349189,358896,369270,380249,391790,403866,415337,427516,440286,453509,467108,479788,492909,506588,521000,536260,551851,568553,586256,604802,624109,644069,664909,686703,709603,733668,758327,784352,811341,838792,866389,891297,916452,942082,968543,996077,1023489,1052159,1081974,1112785
Mauritania,MRT,"Population ages 15-64, male",SP.POP.1564.MA.IN,223237,227921,233005,238514,244558,251211,257396,264272,271812,279974,288720,296702,305418,314800,324773,335294,345056,355534,366667,378394,390682,402052,414151,426864,440061,453673,466094,479016,492567,506932,522239,537891,554748,572751,591806,611872,632866,655076,678495,703177,729133,755950,784149,813342,843063,872976,899267,925835,952922,980873,1009941,1038666,1068707,1099879,1131955
Mauritius,MUS,"Population ages 15-64, female",SP.POP.1564.FE.IN,170147,175330,179941,184352,188952,193997,198809,204376,210397,216544,222804,231043,238741,246092,253678,261800,270719,279367,285976,292339,297576,304273,310417,315869,321902,327234,331858,336560,341039,345511,349372,355077,360879,365814,371776,376335,380410,386786,393132,400137,405344,410227,413374,416055,418909,422733,425803,430004,434367,437877,440350,443027,445445,447067,448435
Mauritius,MUS,"Population ages 15-64, male",SP.POP.1564.MA.IN,165586,170851,175467,179910,184678,190074,194937,200843,207407,213997,220326,227071,232840,238312,244451,251686,260321,268966,276024,283121,289245,296982,304308,310999,318277,324872,330633,336541,342237,347833,352648,358662,364492,369241,374951,379245,382204,387435,392679,398652,402944,407618,410742,413551,416674,420892,424251,428875,433704,437593,440283,442778,444866,446102,447142
Mexico,MEX,"Population ages 15-64, female",SP.POP.1564.FE.IN,9841511,10097115,10344919,10597394,10875808,11190888,11512405,11868758,12256549,12664351,13084634,13509599,13940827,14380258,14837081,15316421,15756171,16243651,16762500,17289460,17816716,18409276,18980271,19552699,20160617,20818532,21517715,22254894,23020868,23792678,24555448,25311621,26070007,26821064,27556699,28272029,28946724,29606771,30253506,30889576,31514801,32113136,32687829,33257633,33845217,34467772,35195806,35961281,36756794,37568243,38380229,39182429,39977464,40758005,41515648
Mexico,MEX,"Population ages 15-64, male",SP.POP.1564.MA.IN,9515225,9777887,10037328,10303274,10592376,10913191,11240849,11597873,11982094,12384623,12799426,13219856,13644538,14076186,14524629,14995626,15431633,15916050,16431357,16952315,17469883,18050831,18602990,19152220,19736338,20372250,21061442,21789085,22544217,23301930,24046966,24766551,25488186,26205742,26915054,27613868,28294674,28960624,29612348,30251378,30877890,31471478,32047286,32620214,33209579,33831445,34556053,35317888,36107996,36911116,37711964,38494818,39268754,40029196,40771614
"Micronesia, Fed. Sts.",FSM,"Population ages 15-64, female",SP.POP.1564.FE.IN,11014,11310,11553,11791,12097,12503,12970,13534,14132,14664,15076,15177,15143,15044,14979,15009,15390,15902,16510,17168,17842,18563,19276,19994,20743,21524,22131,22777,23447,24118,24787,25442,26083,26722,27358,27964,28483,28915,29298,29658,30005,29974,29961,29948,29931,29905,29905,29894,29887,29911,29976,30186,30438,30723,31017
"Micronesia, Fed. Sts.",FSM,"Population ages 15-64, male",SP.POP.1564.MA.IN,11733,12050,12309,12563,12890,13324,13820,14419,15053,15630,16084,16077,15942,15752,15593,15513,15884,16336,16850,17406,17996,18744,19524,20337,21187,22063,22757,23461,24178,24892,25608,26300,27013,27731,28403,28968,29352,29539,29657,29833,30115,30116,30251,30460,30669,30837,30976,31079,31170,31277,31423,31705,32018,32356,32698
Moldova,MDA,"Population ages 15-64, female",SP.POP.1564.FE.IN,857071,870398,882190,893978,907003,922709,938112,955475,974910,996351,1018603,1043405,1065647,1085873,1104534,1121492,1132719,1144157,1156321,1167826,1178614,1189828,1200377,1210289,1219701,1227832,1230798,1232436,1233137,1233270,1233341,1231744,1231078,1230797,1231110,1231461,1235583,1238396,1246532,1255186,1265461,1276237,1288811,1301647,1314296,1325367,1328776,1331200,1332773,1334616,1336706,1340497,1345923,1351386,1354416
Moldova,MDA,"Population ages 15-64, male",SP.POP.1564.MA.IN,721087,731919,740942,749053,757651,768741,782600,798632,816309,835330,855094,879793,903469,926382,948636,969798,985375,1001302,1017729,1032926,1046606,1059735,1071213,1081547,1091704,1101543,1107301,1112642,1117310,1121109,1124429,1125004,1126714,1129016,1131948,1134863,1141171,1146081,1155729,1165829,1177517,1190022,1204018,1218443,1233240,1247264,1253896,1260384,1266176,1271420,1275585,1279828,1284143,1287496,1288735
Monaco,MCO,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Population ages 15-64, female",SP.POP.1564.FE.IN,280913,283966,286434,288879,292285,297122,300872,306833,314253,321976,329475,337288,344636,352277,361457,372757,383972,397603,412902,428613,444062,458958,473482,488229,504152,521662,539071,557895,577274,596143,613773,625292,636813,648048,658776,669306,683141,695275,707198,721151,738278,757778,780754,805961,830951,854130,875519,894689,912098,928906,945694,959530,973796,987718,1000547
Mongolia,MNG,"Population ages 15-64, male",SP.POP.1564.MA.IN,274964,278096,280833,283599,287202,292031,295370,300794,307639,314882,322072,329600,336810,344355,353340,364263,374639,387320,401667,416568,431429,445661,459743,474186,489818,506983,523686,541811,560565,578978,596407,607695,619116,630525,641938,653814,669354,684459,700036,717397,737041,756805,778817,802280,825484,847311,866914,884654,900927,916682,932380,944666,957468,970017,981589
Montenegro,MNE,"Population ages 15-64, female",SP.POP.1564.FE.IN,146083,147481,148539,149499,150781,152663,154163,156251,158772,161301,163463,166114,168370,170401,172549,175024,177246,179863,182673,185334,187621,189977,191844,193387,194892,196518,197116,198048,199138,200066,200642,201818,202406,202597,202665,202759,202679,202710,202882,203154,203479,204373,205195,205948,206274,206653,206982,207370,207900,208539,209115,209406,209793,210176,210299
Montenegro,MNE,"Population ages 15-64, male",SP.POP.1564.MA.IN,133705,135811,137588,139208,140986,143147,144339,145889,147756,149685,151444,154319,157023,159683,162570,165837,168764,172149,175784,179287,182424,185419,187876,190031,192275,194838,196533,198569,200601,202100,202774,203998,204356,204137,203774,203515,202805,202319,202053,201897,201762,202194,202535,202872,202985,203416,203955,204829,206011,207329,208526,209258,210032,210761,211213
Morocco,MAR,"Population ages 15-64, female",SP.POP.1564.FE.IN,3265348,3331835,3393047,3454412,3525481,3610867,3681200,3763003,3854186,3950285,4050348,4150369,4258615,4376039,4504216,4643695,4792148,4951103,5118769,5292238,5468983,5635400,5805467,5976764,6147784,6318197,6471594,6631418,6795400,6960054,7124455,7304248,7476659,7647995,7827878,8020203,8205276,8406579,8616408,8822252,9017831,9211381,9392865,9567388,9742492,9921579,10105804,10288987,10472775,10658016,10843961,11022233,11204478,11382724,11548070
Morocco,MAR,"Population ages 15-64, male",SP.POP.1564.MA.IN,3184049,3221965,3250661,3277995,3315738,3370483,3427732,3501906,3589740,3684598,3783657,3885638,3994816,4113000,4243125,4386445,4540669,4706011,4880594,5060825,5243636,5415253,5589989,5766057,5942619,6119572,6280775,6448000,6618488,6787864,6954437,7125629,7286556,7444432,7609795,7787269,7957160,8141637,8333573,8520770,8697264,8870185,9027676,9175643,9322275,9471411,9634613,9798160,9964574,10135242,10309798,10488902,10676854,10864367,11041225
Mozambique,MOZ,"Population ages 15-64, female",SP.POP.1564.FE.IN,2122123,2153211,2189689,2230597,2275137,2322965,2360734,2403929,2451844,2504014,2560232,2605674,2657023,2714770,2779567,2851616,2923658,3003623,3088692,3176039,3263517,3319246,3378459,3436677,3488629,3532479,3524224,3509870,3502853,3518838,3566887,3710592,3885367,4077823,4271414,4455031,4578964,4699040,4818179,4940279,5068437,5183685,5307146,5437614,5574848,5718866,5850233,5991284,6142178,6303209,6474831,6648990,6835222,7032944,7241540
Mozambique,MOZ,"Population ages 15-64, male",SP.POP.1564.MA.IN,1996435,2024591,2058083,2096036,2137734,2182860,2217679,2257954,2303080,2352642,2406467,2449368,2498208,2553382,2615360,2684189,2749782,2822250,2899276,2978619,3058465,3104325,3153718,3200690,3237848,3261910,3209208,3145154,3085867,3049688,3047232,3173905,3329015,3500561,3672665,3834797,3946384,4057117,4170186,4289465,4417544,4537745,4668714,4808406,4955226,5108333,5245492,5391400,5546655,5712243,5889040,6067934,6259488,6463310,6678873
Myanmar,MMR,"Population ages 15-64, female",SP.POP.1564.FE.IN,6118455,6202868,6277058,6354472,6455577,6589671,6725352,6893447,7086279,7290505,7498537,7689552,7891748,8102803,8321952,8549158,8770721,8999172,9235919,9483409,9742423,9990925,10251203,10521681,10801770,11091264,11358067,11643959,11940284,12235297,12523411,12796328,13052239,13305071,13573801,13867647,14177397,14509586,14851897,15184675,15494560,15738512,15960853,16162898,16351155,16532388,16681153,16832989,16991401,17159229,17339228,17565086,17800747,18045158,18295056
Myanmar,MMR,"Population ages 15-64, male",SP.POP.1564.MA.IN,5941777,6009617,6074647,6146104,6238290,6357813,6475857,6620529,6786602,6965538,7152385,7319737,7502359,7697117,7901205,8113574,8317990,8529837,8750898,8984341,9231259,9462983,9708374,9965815,10234404,10513846,10768509,11043746,11331419,11620608,11906042,12173886,12428288,12680723,12946725,13233137,13514744,13812041,14116286,14412815,14691843,14912755,15118913,15309691,15488118,15658433,15789435,15921338,16059771,16210461,16378274,16600325,16837091,17087379,17347975
Namibia,NAM,"Population ages 15-64, female",SP.POP.1564.FE.IN,166494,169807,173281,176972,180991,185398,189519,194078,199054,204363,209955,215501,221301,227240,233230,239206,243327,247674,252224,256944,261919,267219,272919,279532,287708,297824,313451,331098,350058,369370,388307,403714,418686,433503,448665,464541,480452,497314,514442,530994,546455,557222,566735,575773,585330,596071,608684,622337,637066,652668,668916,686841,705342,724141,743021
Namibia,NAM,"Population ages 15-64, male",SP.POP.1564.MA.IN,162909,166240,169909,173875,178101,182572,186611,190933,195585,200620,206055,211439,217170,223009,228677,233983,235944,237733,239502,241446,243807,247094,250979,255976,262680,271446,286846,304363,323304,342716,361841,377249,392287,407233,422583,438701,454846,471990,489314,505796,520799,529338,536215,542333,548828,556479,565677,575868,587289,599976,613868,631150,649648,668935,688568
Nepal,NPL,"Population ages 15-64, female",SP.POP.1564.FE.IN,2929549,2960414,2987506,3015662,3053161,3103879,3150643,3211296,3282116,3356997,3432531,3493248,3558151,3626352,3697907,3773074,3837676,3907116,3981415,4061160,4146788,4223819,4309227,4401882,4500570,4604779,4702647,4808450,4920981,5039107,5162188,5271311,5386499,5509907,5644528,5791934,5951446,6124962,6305915,6486623,6662172,6798738,6927727,7053314,7181447,7317527,7484582,7655784,7832386,8017325,8212292,8434052,8664795,8896406,9116777
Nepal,NPL,"Population ages 15-64, male",SP.POP.1564.MA.IN,2821979,2853954,2880776,2907552,2942782,2990617,3033640,3089521,3155604,3227018,3301116,3367300,3439428,3516205,3596933,3681247,3754242,3831379,3912610,3998410,4089041,4165795,4249909,4339062,4430214,4522003,4592674,4664457,4743979,4840203,4958869,5123872,5314891,5520998,5727135,5921895,6049919,6158648,6254005,6346359,6443951,6555611,6662222,6760706,6845826,6916359,7016787,7098892,7170445,7245896,7337025,7497597,7684147,7888762,8097028
Netherlands,NLD,"Population ages 15-64, female",SP.POP.1564.FE.IN,3538395,3580402,3639028,3702844,3765496,3824219,3875161,3917334,3954522,3998503,4049965,4103621,4154841,4202603,4251936,4309281,4370370,4424468,4482150,4547195,4620711,4691608,4753398,4810267,4863047,4911785,4954312,4995770,5032477,5062158,5092580,5127452,5157820,5182702,5201748,5215541,5230076,5248356,5273402,5302497,5335558,5375319,5408329,5432276,5450715,5464960,5469754,5480615,5500143,5520120,5530476,5535429,5524754,5503782,5483783
Netherlands,NLD,"Population ages 15-64, male",SP.POP.1564.MA.IN,3469653,3519660,3588625,3664545,3739925,3811274,3872918,3926204,3974688,4030148,4093241,4153242,4211034,4265706,4322408,4387671,4453581,4513094,4576847,4648456,4728849,4801187,4864261,4923036,4979383,5034000,5078911,5125544,5169686,5208107,5248000,5285491,5319341,5348031,5370674,5387470,5397271,5411041,5432056,5457580,5487472,5518120,5542322,5558023,5569082,5576841,5572633,5576260,5590353,5606491,5614448,5617697,5607254,5588238,5571466
